date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score,anomaly_score
2025-03-01,Andhra Pradesh,Srikakulam,532201,0.0,1384.0,1724.0,3108.0,0.0,8.42119490111248,-0.13178587940167108
2025-03-01,Andhra Pradesh,Srikakulam,532201,0.0,1384.0,1724.0,3108.0,0.0,8.42119490111248,-0.13178587940167108
2025-03-01,Andhra Pradesh,Srikakulam,532218,0.0,575.0,485.0,1060.0,0.0,2.8073898003281874,-0.03148274261941897
2025-03-01,Andhra Pradesh,Srikakulam,532218,0.0,575.0,485.0,1060.0,0.0,2.8073898003281874,-0.03148274261941897
2025-03-01,Andhra Pradesh,Srikakulam,532221,0.0,759.0,412.0,1171.0,0.0,3.023593262985782,-0.040097549897032514
2025-03-01,Andhra Pradesh,Srikakulam,532222,0.0,689.0,506.0,1195.0,0.0,3.1393189604512477,-0.042551134622261344
2025-03-01,Andhra Pradesh,Srikakulam,532243,0.0,579.0,349.0,928.0,0.0,2.4102871897704228,-0.012522436136120918
2025-03-01,Andhra Pradesh,Srikakulam,532264,0.0,546.0,449.0,995.0,0.0,2.631305631064494,-0.026177861824082993
2025-03-01,Andhra Pradesh,Srikakulam,532264,0.0,546.0,449.0,995.0,0.0,2.631305631064494,-0.026177861824082993
2025-03-01,Andhra Pradesh,Srikakulam,532284,0.0,528.0,663.0,1191.0,0.0,3.2285207228685846,-0.0480301374284694
2025-03-01,Andhra Pradesh,Srikakulam,532284,0.0,528.0,663.0,1191.0,0.0,3.2285207228685846,-0.0480301374284694
2025-03-01,Andhra Pradesh,Srikakulam,532322,0.0,361.0,662.0,1023.0,0.0,2.8312450208071955,-0.0328371364011657
2025-03-01,Andhra Pradesh,Srikakulam,532401,0.0,646.0,463.0,1109.0,0.0,2.909255649984136,-0.036754911968921444
2025-03-01,Andhra Pradesh,Srikakulam,532403,0.0,947.0,1043.0,1990.0,0.0,5.3537172075301225,-0.10287553446729925
2025-03-01,Andhra Pradesh,Srikakulam,532407,0.0,1482.0,2179.0,3661.0,0.0,10.01271005088458,-0.13178587940167108
2025-03-01,Andhra Pradesh,Srikakulam,532407,0.0,1482.0,2179.0,3661.0,0.0,10.01271005088458,-0.13178587940167108
2025-03-01,Andhra Pradesh,Srikakulam,532409,0.0,510.0,1074.0,1584.0,0.0,4.414630516115017,-0.08610032521709954
2025-03-01,Andhra Pradesh,Srikakulam,532421,0.0,826.0,1019.0,1845.0,0.0,4.996293133408,-0.09545765228988279
2025-03-01,Andhra Pradesh,Srikakulam,532421,0.0,826.0,1019.0,1845.0,0.0,4.996293133408,-0.09545765228988279
2025-03-01,Andhra Pradesh,Srikakulam,532430,0.0,513.0,403.0,916.0,0.0,2.415884344386067,-0.009952168973496045
2025-03-01,Andhra Pradesh,Srikakulam,532440,0.0,816.0,401.0,1217.0,0.0,3.1252876091335535,-0.03610997335683641
2025-03-01,Andhra Pradesh,Srikakulam,532440,0.0,816.0,401.0,1217.0,0.0,3.1252876091335535,-0.03610997335683641
2025-03-01,Andhra Pradesh,Srikakulam,532445,0.0,449.0,440.0,889.0,0.0,2.3753851671926745,-0.014739711623587226
2025-03-01,Andhra Pradesh,Srikakulam,532445,0.0,449.0,440.0,889.0,0.0,2.3753851671926745,-0.014739711623587226
2025-03-01,Andhra Pradesh,Srikakulam,532455,0.0,602.0,385.0,987.0,0.0,2.5722053809913827,-0.018930088712859616
2025-03-01,Andhra Pradesh,Srikakulam,532455,0.0,602.0,385.0,987.0,0.0,2.5722053809913827,-0.018930088712859616
2025-03-01,Andhra Pradesh,Srikakulam,532458,0.0,544.0,467.0,1011.0,0.0,2.680391276078822,-0.025697554815328982
2025-03-01,Andhra Pradesh,Srikakulam,532459,0.0,869.0,523.0,1392.0,0.0,3.6151166262232164,-0.05244889939417652
2025-03-01,Andhra Pradesh,Srikakulam,532460,0.0,649.0,462.0,1111.0,0.0,2.913349325800212,-0.036754911968921444
2025-03-01,Andhra Pradesh,Tirupati,517501,0.0,1399.0,223.0,1622.0,0.0,3.969650725077398,-0.040019193091030636
2025-03-01,Andhra Pradesh,Visakhapatnam,530001,0.0,785.0,655.0,1440.0,0.0,3.811382276723363,-0.06296461300237943
2025-03-01,Andhra Pradesh,Visakhapatnam,530001,0.0,785.0,655.0,1440.0,0.0,3.811382276723363,-0.06296461300237943
2025-03-01,Andhra Pradesh,Visakhapatnam,530002,0.0,371.0,414.0,785.0,0.0,2.1135053092995637,-0.0025561914361130755
2025-03-01,Andhra Pradesh,Visakhapatnam,530008,0.0,603.0,619.0,1222.0,0.0,3.274065667369952,-0.04941449624446026
2025-03-01,Andhra Pradesh,Visakhapatnam,530011,0.0,597.0,468.0,1065.0,0.0,2.808513395328264,-0.030515279896282
2025-03-01,Andhra Pradesh,Visakhapatnam,530012,0.0,456.0,343.0,799.0,0.0,2.1019487606626286,-0.0013042331232068216
2025-03-01,Andhra Pradesh,Visakhapatnam,530012,0.0,456.0,343.0,799.0,0.0,2.1019487606626286,-0.0013042331232068216
2025-03-01,Andhra Pradesh,Visakhapatnam,530013,0.0,547.0,424.0,971.0,0.0,2.5589337972726725,-0.022822527121790892
2025-03-01,Andhra Pradesh,Visakhapatnam,530013,0.0,547.0,424.0,971.0,0.0,2.5589337972726725,-0.022822527121790892
2025-03-01,Andhra Pradesh,Visakhapatnam,530017,0.0,799.0,707.0,1506.0,0.0,3.9998805121648795,-0.07120023552339005
2025-03-01,Andhra Pradesh,Visakhapatnam,530017,0.0,799.0,707.0,1506.0,0.0,3.9998805121648795,-0.07120023552339005
2025-03-01,Andhra Pradesh,Visakhapatnam,530026,0.0,1034.0,769.0,1803.0,0.0,4.74005207090001,-0.09350665047667017
2025-03-01,Andhra Pradesh,Visakhapatnam,530027,0.0,592.0,487.0,1079.0,0.0,2.8535053645265167,-0.03148274261941897
2025-03-01,Andhra Pradesh,Visakhapatnam,530040,0.0,719.0,846.0,1565.0,0.0,4.2265153404638856,-0.08305584083724715
2025-03-01,Andhra Pradesh,Visakhapatnam,530044,0.0,619.0,540.0,1159.0,0.0,3.075685865599247,-0.043534894958849324
2025-03-01,Andhra Pradesh,Visakhapatnam,530046,0.0,813.0,504.0,1317.0,0.0,3.426103880257169,-0.04847371423361535
2025-03-01,Andhra Pradesh,Visakhapatnam,530046,0.0,813.0,504.0,1317.0,0.0,3.426103880257169,-0.04847371423361535
2025-03-01,Andhra Pradesh,Visakhapatnam,530048,0.0,647.0,404.0,1051.0,0.0,2.735247167212418,-0.02458898864976089
2025-03-01,Andhra Pradesh,Visakhapatnam,531001,0.0,438.0,514.0,952.0,0.0,2.570623384639202,-0.02466075747633778
2025-03-01,Andhra Pradesh,Visakhapatnam,531001,0.0,438.0,514.0,952.0,0.0,2.570623384639202,-0.02466075747633778
2025-03-01,Andhra Pradesh,Visakhapatnam,531024,0.0,335.0,599.0,934.0,0.0,2.5815323840220104,-0.019664195444809462
2025-03-01,Andhra Pradesh,Visakhapatnam,531027,0.0,405.0,412.0,817.0,0.0,2.187800558464474,-0.004416657483205633
2025-03-01,Andhra Pradesh,Visakhapatnam,531030,0.0,521.0,690.0,1211.0,0.0,3.2927052050282533,-0.05260437260431239
2025-03-01,Andhra Pradesh,Visakhapatnam,531030,0.0,521.0,690.0,1211.0,0.0,3.2927052050282533,-0.05260437260431239
2025-03-01,Andhra Pradesh,Visakhapatnam,531031,0.0,458.0,400.0,858.0,0.0,2.2770616060451316,-0.009013821130156141
2025-03-01,Andhra Pradesh,Visakhapatnam,531035,0.0,399.0,562.0,961.0,0.0,2.622031561215403,-0.03188902040755903
2025-03-01,Andhra Pradesh,Visakhapatnam,531036,0.0,615.0,634.0,1249.0,0.0,3.3472373215347866,-0.05033384719029377
2025-03-01,Andhra Pradesh,Visakhapatnam,531040,0.0,1234.0,1092.0,2326.0,0.0,6.177799504300163,-0.12027745915041543
2025-03-01,Andhra Pradesh,Visakhapatnam,531055,0.0,755.0,766.0,1521.0,0.0,4.072366152297004,-0.0789154373161699
2025-03-01,Andhra Pradesh,Visakhapatnam,531077,0.0,954.0,968.0,1922.0,0.0,5.146045691516481,-0.09704128875569318
2025-03-01,Andhra Pradesh,Visakhapatnam,531077,0.0,954.0,968.0,1922.0,0.0,5.146045691516481,-0.09704128875569318
2025-03-01,Andhra Pradesh,Visakhapatnam,531111,0.0,724.0,609.0,1333.0,0.0,3.529853092512177,-0.057322276559225394
2025-03-01,Andhra Pradesh,Visakhapatnam,531111,0.0,724.0,609.0,1333.0,0.0,3.529853092512177,-0.057322276559225394
2025-03-01,Andhra Pradesh,Visakhapatnam,531113,0.0,421.0,520.0,941.0,0.0,2.5484223260832017,-0.024181476572460503
2025-03-01,Andhra Pradesh,Visakhapatnam,531114,0.0,745.0,617.0,1362.0,0.0,3.603348521304075,-0.06134548610251933
2025-03-01,Andhra Pradesh,Visakhapatnam,531114,0.0,745.0,617.0,1362.0,0.0,3.603348521304075,-0.06134548610251933
2025-03-01,Andhra Pradesh,Visakhapatnam,531115,0.0,437.0,397.0,834.0,0.0,2.2185127432796894,-0.0029454127302360744
2025-03-01,Andhra Pradesh,Visakhapatnam,531115,0.0,437.0,397.0,834.0,0.0,2.2185127432796894,-0.0029454127302360744
2025-03-01,Andhra Pradesh,Visakhapatnam,531116,0.0,1050.0,1110.0,2160.0,0.0,5.79718381535156,-0.11810385768927445
2025-03-01,Andhra Pradesh,Visakhapatnam,531133,0.0,453.0,395.0,848.0,0.0,2.250310058316398,-0.006673499153610929
2025-03-01,Andhra Pradesh,Visakhapatnam,531149,0.0,878.0,1422.0,2300.0,0.0,6.323758164844002,-0.11215544623809104
2025-03-01,Andhra Pradesh,Visakhapatnam,531151,0.0,842.0,1285.0,2127.0,0.0,5.829226387462719,-0.10785796105941203
2025-03-01,Andhra Pradesh,Visakhapatnam,531162,0.0,719.0,906.0,1625.0,0.0,4.405874132781351,-0.08409444813401079
2025-03-01,Andhra Pradesh,Visakhapatnam,531163,0.0,538.0,662.0,1200.0,0.0,3.2491413730678502,-0.0480301374284694
2025-03-01,Andhra Pradesh,Visakhapatnam,531173,0.0,772.0,836.0,1608.0,0.0,4.3217550144551256,-0.0835749688087648
2025-03-01,Andhra Pradesh,Visakhapatnam,531173,0.0,772.0,836.0,1608.0,0.0,4.3217550144551256,-0.0835749688087648
2025-03-01,Andhra Pradesh,Visakhapatnam,531219,0.0,433.0,383.0,816.0,0.0,2.1672183730437915,-0.0029454127302360744
2025-03-01,Andhra Pradesh,Visakhapatnam,535145,0.0,353.0,702.0,1055.0,0.0,2.9319295782951937,-0.03235232534222565
2025-03-01,Andhra Pradesh,Vizianagaram,535002,0.0,983.0,753.0,1736.0,0.0,4.571812246252113,-0.07993620721423478
2025-03-01,Andhra Pradesh,Vizianagaram,535002,0.0,983.0,753.0,1736.0,0.0,4.571812246252113,-0.07993620721423478
2025-03-01,Andhra Pradesh,Vizianagaram,535101,0.0,466.0,379.0,845.0,0.0,2.2331739994576645,-0.008076742174729534
2025-03-01,Andhra Pradesh,Vizianagaram,535101,0.0,466.0,379.0,845.0,0.0,2.2331739994576645,-0.008076742174729534
2025-03-01,Andhra Pradesh,Vizianagaram,535128,0.0,642.0,278.0,920.0,0.0,2.346788721643463,-0.011648859249658194
2025-03-01,Andhra Pradesh,Vizianagaram,535145,0.0,606.0,529.0,1135.0,0.0,3.012110467915121,-0.04107798786256078
2025-03-01,Andhra Pradesh,Vizianagaram,535145,0.0,606.0,529.0,1135.0,0.0,3.012110467915121,-0.04107798786256078
2025-03-01,Andhra Pradesh,Vizianagaram,535183,0.0,731.0,496.0,1227.0,0.0,3.208587674697474,-0.04501303371226428
2025-03-01,Andhra Pradesh,Vizianagaram,535204,0.0,791.0,762.0,1553.0,0.0,4.145404767732243,-0.0789154373161699
2025-03-01,Andhra Pradesh,Vizianagaram,535216,0.0,589.0,357.0,946.0,0.0,2.4578116588173082,-0.013465534954976599
2025-03-01,Andhra Pradesh,Vizianagaram,535217,0.0,560.0,384.0,944.0,0.0,2.470054221486953,-0.01797960041017388
2025-03-01,Andhra Pradesh,Vizianagaram,535218,0.0,429.0,659.0,1088.0,0.0,2.9828248323423083,-0.03916962075998809
2025-03-01,Andhra Pradesh,Vizianagaram,535501,0.0,485.0,411.0,896.0,0.0,2.373690952495637,-0.013794889789768838
2025-03-01,Andhra Pradesh,Vizianagaram,535521,0.0,426.0,434.0,860.0,0.0,2.303146372130447,-0.007216814352752787
2025-03-01,Andhra Pradesh,Vizianagaram,535557,0.0,485.0,347.0,832.0,0.0,2.1823749073570076,-0.003626360481939539
2025-03-01,Andhra Pradesh,Vizianagaram,535558,0.0,590.0,665.0,1255.0,0.0,3.3808811223874184,-0.051007703855116104
2025-03-01,Andhra Pradesh,Vizianagaram,535579,0.0,514.0,596.0,1110.0,0.0,2.9951827893477017,-0.0425006173823641
2025-03-01,Andhra Pradesh,Vizianagaram,535591,0.0,852.0,557.0,1409.0,0.0,3.676616337415367,-0.05594488047784141
2025-03-01,Andhra Pradesh,Warangal,506002,0.0,581.0,564.0,1145.0,0.0,3.0577115215889172,-0.043607915520556206
2025-03-01,Andhra Pradesh,Warangal,506002,0.0,581.0,564.0,1145.0,0.0,3.0577115215889172,-0.043607915520556206
2025-03-01,Andhra Pradesh,West Godavari,534001,0.0,577.0,809.0,1386.0,0.0,3.7806492715234103,-0.06975670842691173
2025-03-01,Andhra Pradesh,West Godavari,534002,0.0,341.0,461.0,802.0,0.0,2.183173139734574,-0.0015316507328956286
2025-03-01,Andhra Pradesh,West Godavari,534101,0.0,846.0,727.0,1573.0,0.0,4.170633604272117,-0.07375921667984531
2025-03-01,Andhra Pradesh,West Godavari,534134,0.0,681.0,362.0,1043.0,0.0,2.6899698881656855,-0.020985687233758377
2025-03-01,Andhra Pradesh,West Godavari,534134,0.0,681.0,362.0,1043.0,0.0,2.6899698881656855,-0.020985687233758377
2025-03-01,Andhra Pradesh,West Godavari,534199,0.0,469.0,325.0,794.0,0.0,2.0788340753933126,-5.047370694533093e-05
2025-03-01,Andhra Pradesh,West Godavari,534199,0.0,469.0,325.0,794.0,0.0,2.0788340753933126,-5.047370694533093e-05
2025-03-01,Andhra Pradesh,West Godavari,534201,0.0,692.0,424.0,1116.0,0.0,2.901278266638745,-0.0309270925313041
2025-03-01,Andhra Pradesh,West Godavari,534235,0.0,527.0,632.0,1159.0,0.0,3.133491017164105,-0.04594937061602522
2025-03-01,Andhra Pradesh,West Godavari,534235,0.0,527.0,632.0,1159.0,0.0,3.133491017164105,-0.04594937061602522
2025-03-01,Andhra Pradesh,West Godavari,534260,0.0,810.0,757.0,1567.0,0.0,4.175317132174445,-0.07478523552399263
2025-03-01,Andhra Pradesh,West Godavari,534260,0.0,810.0,757.0,1567.0,0.0,4.175317132174445,-0.07478523552399263
2025-03-01,Andhra Pradesh,West Godavari,534275,0.0,1058.0,818.0,1876.0,0.0,4.943192330130208,-0.09719754655242263
2025-03-01,Andhra Pradesh,West Godavari,534312,0.0,417.0,615.0,1032.0,0.0,2.822963095224032,-0.037602074856349255
2025-03-01,Andhra Pradesh,West Godavari,534312,0.0,417.0,615.0,1032.0,0.0,2.822963095224032,-0.037602074856349255
2025-03-01,Andhra Pradesh,West Godavari,534320,0.0,588.0,363.0,951.0,0.0,2.473386541708599,-0.013937563146136034
2025-03-01,Andhra Pradesh,West Godavari,534320,0.0,588.0,363.0,951.0,0.0,2.473386541708599,-0.013937563146136034
2025-03-01,Andhra Pradesh,West Godavari,534350,0.0,463.0,519.0,982.0,0.0,2.644594859177049,-0.03140485061396525
2025-03-01,Andhra Pradesh,West Godavari,534350,0.0,463.0,519.0,982.0,0.0,2.644594859177049,-0.03140485061396525
2025-03-01,Andhra Pradesh,West Godavari,534447,0.0,517.0,502.0,1019.0,0.0,2.721270337071707,-0.03140485061396525
2025-03-01,Andhra Pradesh,West Godavari,534460,0.0,542.0,311.0,853.0,0.0,2.2093364233725015,-0.004228309502676497
2025-03-01,Arunachal Pradesh,Upper Subansiri,791122,0.0,338.0,559.0,897.0,0.0,2.469042844831733,-0.01788175568364303
2025-03-01,Arunachal Pradesh,Upper Subansiri,791122,0.0,338.0,559.0,897.0,0.0,2.469042844831733,-0.01788175568364303
2025-03-01,Assam,Barpeta,781305,0.0,477.0,318.0,795.0,0.0,2.0767968536799204,-5.047370694533093e-05
2025-03-01,Assam,Barpeta,781307,0.0,388.0,420.0,808.0,0.0,2.171578126319057,-0.004416657483205633
2025-03-01,Assam,Barpeta,781308,0.0,1558.0,782.0,2340.0,0.0,6.016075224967565,-0.09984462376067427
2025-03-01,Assam,Barpeta,781309,0.0,1130.0,753.0,1883.0,0.0,4.918878708299096,-0.08929745196059724
2025-03-01,Assam,Barpeta,781313,0.0,449.0,542.0,991.0,0.0,2.6802951141323654,-0.030921008292233987
2025-03-01,Assam,Barpeta,781313,0.0,449.0,542.0,991.0,0.0,2.6802951141323654,-0.030921008292233987
2025-03-01,Assam,Barpeta,781314,0.0,834.0,1083.0,1917.0,0.0,5.206497149270276,-0.10305101299028574
2025-03-01,Assam,Barpeta,781314,0.0,834.0,1083.0,1917.0,0.0,5.206497149270276,-0.10305101299028574
2025-03-01,Assam,Barpeta,781316,0.0,664.0,714.0,1378.0,0.0,3.702071198640401,-0.06509388550127182
2025-03-01,Assam,Barpeta,781319,0.0,852.0,990.0,1842.0,0.0,4.9709889553064075,-0.09440367901501989
2025-03-01,Assam,Barpeta,781321,0.0,583.0,463.0,1046.0,0.0,2.760512880535429,-0.030515279896282
2025-03-01,Assam,Barpeta,781352,0.0,760.0,1173.0,1933.0,0.0,5.300821608552752,-0.10465007780051505
2025-03-01,Assam,Bongaigaon,783380,0.0,1663.0,737.0,2400.0,0.0,6.129460746477313,-0.09191775843315309
2025-03-01,Assam,Bongaigaon,783380,0.0,1663.0,737.0,2400.0,0.0,6.129460746477313,-0.09191775843315309
2025-03-01,Assam,Bongaigaon,783383,0.0,499.0,472.0,971.0,0.0,2.5890930067847724,-0.024737915155817136
2025-03-01,Assam,Bongaigaon,783384,0.0,1822.0,1092.0,2914.0,0.0,7.566065352488099,-0.12354891098506904
2025-03-01,Assam,Bongaigaon,783384,0.0,1822.0,1092.0,2914.0,0.0,7.566065352488099,-0.12354891098506904
2025-03-01,Assam,Bongaigaon,783390,0.0,312.0,520.0,832.0,0.0,2.2910737249735336,-0.005177027946147605
2025-03-01,Assam,Bongaigaon,783392,0.0,360.0,682.0,1042.0,0.0,2.8886702885725613,-0.034779664133681165
2025-03-01,Assam,Chirang,783390,0.0,689.0,501.0,1190.0,0.0,3.1243723944247916,-0.042551134622261344
2025-03-01,Assam,Darrang,784115,0.0,968.0,212.0,1180.0,0.0,2.919178857082801,-0.023059176673680404
2025-03-01,Assam,Darrang,784115,0.0,968.0,212.0,1180.0,0.0,2.919178857082801,-0.023059176673680404
2025-03-01,Assam,Darrang,784116,0.0,1003.0,252.0,1255.0,0.0,3.1213862572103928,-0.028980582033480196
2025-03-01,Assam,Darrang,784145,0.0,707.0,276.0,983.0,0.0,2.4942748573624995,-0.010610748860329755
2025-03-01,Assam,Dhemaji,787034,0.0,457.0,311.0,768.0,0.0,2.0086517344337693,-5.047370694533093e-05
2025-03-01,Assam,Dhemaji,787034,0.0,457.0,311.0,768.0,0.0,2.0086517344337693,-5.047370694533093e-05
2025-03-01,Assam,Dhemaji,787059,0.0,1269.0,544.0,1813.0,0.0,4.622290739716598,-0.06805876622403428
2025-03-01,Assam,Dhemaji,787059,0.0,1269.0,544.0,1813.0,0.0,4.622290739716598,-0.06805876622403428
2025-03-01,Assam,Dhemaji,787060,0.0,916.0,432.0,1348.0,0.0,3.454055952543144,-0.04402727455145372
2025-03-01,Assam,Dhubri,783324,0.0,594.0,360.0,954.0,0.0,2.4785845801354593,-0.013937563146136034
2025-03-01,Assam,Dhubri,783330,0.0,835.0,518.0,1353.0,0.0,3.5198961846212686,-0.049961887780292535
2025-03-01,Assam,Dhubri,783331,0.0,721.0,589.0,1310.0,0.0,3.4629838393849885,-0.05232379119658692
2025-03-01,Assam,Dhubri,783331,0.0,721.0,589.0,1310.0,0.0,3.4629838393849885,-0.05232379119658692
2025-03-01,Assam,Dhubri,783335,0.0,701.0,619.0,1320.0,0.0,3.5054433087346077,-0.05581917834944217
2025-03-01,Assam,Dhubri,783335,0.0,701.0,619.0,1320.0,0.0,3.5054433087346077,-0.05581917834944217
2025-03-01,Assam,Dhubri,783339,0.0,772.0,754.0,1526.0,0.0,4.076631331621257,-0.07427205255434832
2025-03-01,Assam,Dhubri,783348,0.0,1942.0,1789.0,3731.0,0.0,9.932936217430665,-0.1345501647149775
2025-03-01,Assam,Dhubri,783349,0.0,633.0,359.0,992.0,0.0,2.56767412420794,-0.017654885071190063
2025-03-01,Assam,Dhubri,783349,0.0,633.0,359.0,992.0,0.0,2.56767412420794,-0.017654885071190063
2025-03-01,Assam,Dibrugarh,786001,0.0,750.0,601.0,1351.0,0.0,3.5673244917216964,-0.05782398766197139
2025-03-01,Assam,Dibrugarh,786007,0.0,380.0,578.0,958.0,0.0,2.625001642031402,-0.03322163444815429
2025-03-01,Assam,Goalpara,783101,0.0,869.0,254.0,1123.0,0.0,2.810991373999915,-0.026572827994353343
2025-03-01,Assam,Goalpara,783101,0.0,869.0,254.0,1123.0,0.0,2.810991373999915,-0.026572827994353343
2025-03-01,Assam,Goalpara,783129,0.0,1233.0,350.0,1583.0,0.0,3.9573681096337237,-0.05037913918888359
2025-03-01,Assam,Golaghat,785601,0.0,1274.0,322.0,1596.0,0.0,3.970468189844256,-0.04656010817813738
2025-03-01,Assam,Golaghat,785614,0.0,815.0,151.0,966.0,0.0,2.375598311470327,-0.0077823185278836915
2025-03-01,Assam,Golaghat,785705,0.0,665.0,244.0,909.0,0.0,2.299454988494047,-0.008362172726776196
2025-03-01,Assam,Hojai,782435,0.0,921.0,667.0,1588.0,0.0,4.168349537488828,-0.06600292942422048
2025-03-01,Assam,Kamrup,781102,0.0,644.0,295.0,939.0,0.0,2.402329038814323,-0.013533966523985641
2025-03-01,Assam,Kamrup,781137,0.0,539.0,308.0,847.0,0.0,2.1932854947352616,-0.004228309502676497
2025-03-01,Assam,Karbi Anglong,782441,0.0,863.0,304.0,1167.0,0.0,2.9462910562217353,-0.03139649513276166
2025-03-01,Assam,Karbi Anglong,782441,0.0,863.0,304.0,1167.0,0.0,2.9462910562217353,-0.03139649513276166
2025-03-01,Assam,Karbi Anglong,782448,0.0,546.0,357.0,903.0,0.0,2.356288816177714,-0.012522436136120918
2025-03-01,Assam,Karbi Anglong,782480,0.0,1233.0,428.0,1661.0,0.0,4.190534539646428,-0.056947940837332456
2025-03-01,Assam,Karbi Anglong,782482,0.0,793.0,283.0,1076.0,0.0,2.718245735078725,-0.022481307627260194
2025-03-01,Assam,Karbi Anglong,782485,0.0,501.0,332.0,833.0,0.0,2.175311150724932,-0.0005134223800559168
2025-03-01,Assam,Kokrajhar,783337,0.0,427.0,884.0,1311.0,0.0,3.650698310851891,-0.06467437736401582
2025-03-01,Assam,Kokrajhar,783350,0.0,506.0,495.0,1001.0,0.0,2.6743741848896567,-0.030437493220877188
2025-03-01,Assam,Kokrajhar,783360,0.0,651.0,641.0,1292.0,0.0,3.4531583822282275,-0.05581917834944217
2025-03-01,Assam,Lakhimpur,784160,0.0,785.0,215.0,1000.0,0.0,2.496084466395286,-0.014247893676144097
2025-03-01,Assam,Lakhimpur,787031,0.0,1495.0,557.0,2052.0,0.0,5.194736984328364,-0.07316407323722629
2025-03-01,Assam,Lakhimpur,787031,0.0,1495.0,557.0,2052.0,0.0,5.194736984328364,-0.07316407323722629
2025-03-01,Assam,Lakhimpur,787032,0.0,1056.0,351.0,1407.0,0.0,3.542461070578361,-0.048890119581367686
2025-03-01,Assam,Lakhimpur,787052,0.0,1024.0,349.0,1373.0,0.0,3.460930561273197,-0.04740411925947208
2025-03-01,Assam,Marigaon,782104,0.0,562.0,296.0,858.0,0.0,2.211716652102249,-0.00749537118259036
2025-03-01,Assam,Marigaon,782105,0.0,917.0,450.0,1367.0,0.0,3.5102245865788397,-0.0474832753415978
2025-03-01,Assam,Marigaon,782121,0.0,816.0,344.0,1160.0,0.0,2.9548967564319617,-0.03416385021566326
2025-03-01,Assam,Marigaon,782126,0.0,822.0,380.0,1202.0,0.0,3.0766780098651747,-0.035136253426207964
2025-03-01,Assam,Marigaon,782127,0.0,1088.0,593.0,1681.0,0.0,4.341426749153385,-0.07150048593826852
2025-03-01,Assam,Marigaon,782411,0.0,958.0,502.0,1460.0,0.0,3.762469723212658,-0.05244889939417652
2025-03-01,Assam,Marigaon,782411,0.0,958.0,502.0,1460.0,0.0,3.762469723212658,-0.05244889939417652
2025-03-01,Assam,Nagaon,782002,0.0,1135.0,445.0,1580.0,0.0,4.009975222771721,-0.0584533324896529
2025-03-01,Assam,Nagaon,782003,0.0,919.0,322.0,1241.0,0.0,3.1323144889824928,-0.0328499708389961
2025-03-01,Assam,Nagaon,782103,0.0,647.0,275.0,922.0,0.0,2.349625763729868,-0.010238373045398208
2025-03-01,Assam,Nagaon,782120,0.0,1031.0,312.0,1343.0,0.0,3.366852947060616,-0.04360056024776182
2025-03-01,Assam,Nagaon,782122,0.0,852.0,481.0,1333.0,0.0,3.4494285338132444,-0.048969436494427976
2025-03-01,Assam,Nagaon,782123,0.0,1268.0,428.0,1696.0,0.0,4.273169411562376,-0.057449398583952815
2025-03-01,Assam,Nagaon,782124,0.0,1814.0,984.0,2798.0,0.0,7.224331555593016,-0.11413619139421327
2025-03-01,Assam,Nagaon,782125,0.0,1140.0,611.0,1751.0,0.0,4.518006196552319,-0.07406048454133862
2025-03-01,Assam,Nagaon,782125,0.0,1140.0,611.0,1751.0,0.0,4.518006196552319,-0.07406048454133862
2025-03-01,Assam,Nagaon,782140,0.0,1183.0,542.0,1725.0,0.0,4.413266428026829,-0.06755013275222965
2025-03-01,Assam,Nagaon,782140,0.0,1183.0,542.0,1725.0,0.0,4.413266428026829,-0.06755013275222965
