date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score
2025-04-01,Bihar,Bhagalpur,812005,641.0,2651.0,1797.0,5089.0,0.14410971223021582,21.330671025051274
2025-04-01,Bihar,Bhagalpur,853204,597.0,0.0,2426.0,3023.0,0.2460840890354493,16.28612175532999
2025-04-01,Bihar,East Champaran,845301,371.0,0.0,1444.0,1815.0,0.2569252077562327,9.930691849777022
2025-04-01,Bihar,East Champaran,845302,600.0,0.0,1554.0,2154.0,0.3861003861003861,13.724837866041263
2025-04-01,Bihar,East Champaran,845303,619.0,0.0,1258.0,1877.0,0.49205087440381556,13.1275169202007
2025-04-01,Bihar,East Champaran,845304,476.0,0.0,1107.0,1583.0,0.42999096657633246,10.512196199972236
2025-04-01,Bihar,East Champaran,845305,202.0,0.0,1376.0,1578.0,0.14680232558139536,7.1700415026369
2025-04-01,Bihar,East Champaran,845315,246.0,0.0,444.0,690.0,0.5540540540540541,5.049827572606996
2025-04-01,Bihar,East Champaran,845401,769.0,0.0,2595.0,3364.0,0.29633911368015414,19.394089961929605
2025-04-01,Bihar,East Champaran,845415,353.0,0.0,1191.0,1544.0,0.2963895885810244,8.90201225448781
2025-04-01,Bihar,East Champaran,845433,416.0,0.0,1374.0,1790.0,0.3027656477438137,10.402398311283065
2025-04-01,Bihar,Gaya,823001,566.0,0.0,1282.0,1848.0,0.4414976599063963,12.397242782651013
2025-04-01,Bihar,Gaya,824231,301.0,0.0,1162.0,1463.0,0.25903614457831325,8.028436925632729
2025-04-01,Bihar,Gaya,824232,602.0,0.0,3674.0,4276.0,0.1638541099618944,20.09244667840842
2025-04-01,Bihar,Gaya,824233,393.0,0.0,1022.0,1415.0,0.38454011741682975,9.002114665794878
2025-04-01,Bihar,Jamui,811303,810.0,0.0,1324.0,2134.0,0.6117824773413897,16.21510162958093
2025-04-01,Bihar,Jamui,811314,882.0,0.0,1432.0,2314.0,0.6159217877094972,17.62748087315464
2025-04-01,Bihar,Jehanabad,804408,164.0,0.0,760.0,924.0,0.21578947368421053,4.753593042326394
2025-04-01,Bihar,Jehanabad,804417,141.0,0.0,442.0,583.0,0.3190045248868778,3.4549460458181045
2025-04-01,Bihar,Jehanabad,804418,113.0,0.0,421.0,534.0,0.2684085510688836,2.968463028406109
2025-04-01,Bihar,Kaimur (Bhabua),821106,357.0,0.0,1540.0,1897.0,0.2318181818181818,10.005812197434524
2025-04-01,Bihar,Madhubani,847108,419.0,0.0,1578.0,1997.0,0.26552598225602025,11.057615430887541
2025-04-01,Bihar,Madhubani,847232,271.0,0.0,1378.0,1649.0,0.19666182873730043,8.220156320724659
2025-04-01,Bihar,Madhubani,847421,243.0,0.0,865.0,1108.0,0.2809248554913295,6.2629312063094495
2025-04-01,Bihar,Munger,811213,491.0,0.0,1676.0,2167.0,0.29295942720763724,12.440101542408337
2025-04-01,Bihar,Muzaffarpur,842001,276.0,0.0,1261.0,1537.0,0.21887390959555908,7.94606871858076
2025-04-01,Bihar,Muzaffarpur,842002,465.0,0.0,1512.0,1977.0,0.30753968253968256,11.556411553789781
2025-04-01,Bihar,Muzaffarpur,843103,582.0,0.0,1825.0,2407.0,0.3189041095890411,14.262558390324575
2025-04-01,Bihar,Muzaffarpur,843128,421.0,0.0,1987.0,2408.0,0.21187720181177655,12.310509349001657
2025-04-01,Bihar,Muzaffarpur,844127,345.0,0.0,999.0,1344.0,0.34534534534534533,8.20700485047167
2025-04-01,Bihar,Patna,800001,414.0,0.0,923.0,1337.0,0.4485373781148429,9.023953238546722
2025-04-01,Bihar,Patna,800002,257.0,0.0,433.0,690.0,0.5935334872979214,5.183401621674142
2025-04-01,Bihar,Patna,800004,126.0,0.0,290.0,416.0,0.43448275862068964,2.773584309988387
2025-04-01,Bihar,Patna,800006,215.0,0.0,410.0,625.0,0.524390243902439,4.479086257801122
2025-04-01,Bihar,Patna,800007,232.0,0.0,864.0,1096.0,0.26851851851851855,6.093485398778811
2025-04-01,Bihar,Patna,800008,283.0,0.0,945.0,1228.0,0.29947089947089944,7.107372605733997
2025-04-01,Bihar,Patna,800014,136.0,0.0,258.0,394.0,0.5271317829457365,2.8292503731693874
2025-04-01,Bihar,Patna,800020,237.0,0.0,569.0,806.0,0.4165202108963093,5.287300046093098
2025-04-01,Bihar,Patna,800023,78.0,0.0,143.0,221.0,0.5454545454545454,1.607799657209084
2025-04-01,Bihar,Patna,801110,269.0,0.0,1119.0,1388.0,0.24039320822162646,7.415659383404203
2025-04-01,Bihar,Patna,801503,382.0,0.0,1394.0,1776.0,0.27403156384505023,9.947682683837815
2025-04-01,Bihar,Patna,801505,282.0,0.0,963.0,1245.0,0.29283489096573206,7.146047834854205
2025-04-01,Bihar,Patna,803201,425.0,0.0,1860.0,2285.0,0.22849462365591397,11.991396206229815
2025-04-01,Bihar,Purnia,854304,814.0,0.0,3721.0,4535.0,0.21875839828003224,23.44101501696379
2025-04-01,Bihar,Saran,841311,327.0,0.0,970.0,1297.0,0.3371134020618557,7.847931413167661
2025-04-01,Bihar,Sitamarhi,843302,1013.0,0.0,3697.0,4710.0,0.27400595077089535,26.38062080646808
2025-04-01,Bihar,Sitamarhi,843313,187.0,0.0,735.0,922.0,0.254421768707483,5.026905609419842
2025-04-01,Bihar,Sitamarhi,843315,245.0,0.0,753.0,998.0,0.3253652058432935,5.95839294446691
2025-04-01,Bihar,Sitamarhi,843317,656.0,0.0,1357.0,2013.0,0.4834193072955048,13.983358044800681
2025-04-01,Bihar,Sitamarhi,843324,1167.0,0.0,2402.0,3569.0,0.4858451290591174,24.839851126170977
2025-04-01,Bihar,Sitamarhi,843330,465.0,0.0,785.0,1250.0,0.5923566878980892,9.383180853543161
2025-04-01,Bihar,Sitamarhi,843331,587.0,0.0,2159.0,2746.0,0.27188513200555814,15.336651043766958
2025-04-01,Bihar,Sitamarhi,843332,244.0,0.0,923.0,1167.0,0.26435536294691225,6.451443780791363
2025-04-01,Bihar,Vaishali,844504,497.0,0.0,1538.0,2035.0,0.323146944083225,12.118370771528356
2025-04-01,Bihar,West Champaran,845101,713.0,0.0,1579.0,2292.0,0.45155161494616847,15.509532865152098
2025-04-01,Bihar,West Champaran,845103,326.0,0.0,1021.0,1347.0,0.31929480901077373,7.985253978062473
2025-04-01,Bihar,West Champaran,845306,324.0,0.0,530.0,854.0,0.6113207547169811,6.487236377114488
2025-04-01,Bihar,West Champaran,845307,806.0,0.0,1547.0,2353.0,0.5210084033613446,16.821188840060717
2025-04-01,Bihar,West Champaran,845438,1393.0,0.0,3328.0,4721.0,0.41856971153846156,31.027879492227644
2025-04-01,Bihar,West Champaran,845449,855.0,0.0,1633.0,2488.0,0.5235762400489896,17.819757795892293
2025-04-01,Bihar,West Champaran,845452,884.0,0.0,1898.0,2782.0,0.4657534246575342,19.050765643970347
2025-04-01,Bihar,West Champaran,845453,591.0,0.0,1311.0,1902.0,0.45080091533180777,12.862243079980242
2025-04-01,Bihar,West Champaran,845455,817.0,0.0,2172.0,2989.0,0.3761510128913444,18.855966087692995
2025-04-01,Chandigarh,Chandigarh,160036,117.0,1841.0,968.0,2926.0,0.041651833392666426,9.01074124877935
2025-04-01,Chhattisgarh,Bijapur,494444,443.0,0.0,1258.0,1701.0,0.3521462639109698,10.46421301099515
2025-04-01,Chhattisgarh,Bijapur,494447,215.0,0.0,986.0,1201.0,0.21805273833671399,6.200930664048787
2025-04-01,Chhattisgarh,Durg,491001,384.0,2526.0,3283.0,6193.0,0.06610432088139094,21.588636901773764
2025-04-01,Chhattisgarh,Durg,491001,384.0,2526.0,3283.0,6193.0,0.06610432088139094,21.588636901773764
2025-04-01,Chhattisgarh,Raipur,493225,322.0,1511.0,1912.0,3745.0,0.09406952965235174,14.155667880105227
2025-04-01,Chhattisgarh,Sukma,494122,381.0,0.0,387.0,768.0,0.9844961240310077,6.922311877534661
2025-04-01,Delhi,Central Delhi,110003,133.0,0.0,911.0,1044.0,0.145993413830955,4.735874670499371
2025-04-01,Delhi,East Delhi,110092,912.0,7374.0,5911.0,14197.0,0.06864885208882197,48.880573991424484
2025-04-01,Delhi,East Delhi,110092,912.0,7374.0,5911.0,14197.0,0.06864885208882197,48.880573991424484
2025-04-01,Delhi,North West Delhi,110034,409.0,4587.0,2387.0,7383.0,0.05864640091769429,24.154535941887882
2025-04-01,Delhi,North West Delhi,110034,409.0,4587.0,2387.0,7383.0,0.05864640091769429,24.154535941887882
2025-04-01,Delhi,North West Delhi,110040,383.0,3401.0,3967.0,7751.0,0.05198154180238871,25.684066523516552
2025-04-01,Delhi,North West Delhi,110040,383.0,3401.0,3967.0,7751.0,0.05198154180238871,25.684066523516552
2025-04-01,Delhi,North West Delhi,110085,514.0,5735.0,4449.0,10698.0,0.050471327572663004,34.61782647041952
2025-04-01,Delhi,North West Delhi,110085,514.0,5735.0,4449.0,10698.0,0.050471327572663004,34.61782647041952
2025-04-01,Delhi,Shahdara,110032,319.0,2497.0,626.0,3442.0,0.1021453730387448,12.59395626406509
2025-04-01,Delhi,South Delhi,110017,198.0,2058.0,1181.0,3437.0,0.06112997838839148,11.385526261962788
2025-04-01,Delhi,South Delhi,110017,198.0,2058.0,1181.0,3437.0,0.06112997838839148,11.385526261962788
2025-04-01,Delhi,South Delhi,110074,365.0,2106.0,2589.0,5060.0,0.0777422790202343,18.234919311384772
2025-04-01,Delhi,South West Delhi,110037,202.0,2473.0,1928.0,4603.0,0.04589865939559191,14.658886341904454
2025-04-01,Delhi,South West Delhi,110037,202.0,2473.0,1928.0,4603.0,0.04589865939559191,14.658886341904454
2025-04-01,Delhi,South West Delhi,110045,431.0,5455.0,4391.0,10277.0,0.04377412147064798,32.52737741745744
2025-04-01,Delhi,South West Delhi,110045,431.0,5455.0,4391.0,10277.0,0.04377412147064798,32.52737741745744
2025-04-01,Delhi,South West Delhi,110061,81.0,0.0,887.0,968.0,0.09131905298759865,3.8772459076707455
2025-04-01,Delhi,South West Delhi,110070,111.0,0.0,751.0,862.0,0.1478029294274301,3.9246715690021037
2025-04-01,Delhi,West Delhi,110018,403.0,0.0,3931.0,4334.0,0.10251844314423811,17.84935086573696
2025-04-01,Delhi,West Delhi,110059,1469.0,16094.0,12204.0,29767.0,0.051911795886635095,96.7089616573873
2025-04-01,Delhi,West Delhi,110059,1469.0,16094.0,12204.0,29767.0,0.051911795886635095,96.7089616573873
2025-04-01,Gujarat,Ahmedabad,382150,122.0,0.0,916.0,1038.0,0.1331877729257642,4.58436474220048
2025-04-01,Gujarat,Amreli,365560,164.0,0.0,671.0,835.0,0.2444113263785395,4.487544167055487
2025-04-01,Gujarat,Amreli,365565,74.0,0.0,352.0,426.0,0.21022727272727273,2.1720364828147947
2025-04-01,Gujarat,Anand,388001,189.0,0.0,1049.0,1238.0,0.1801715919923737,5.995814773031307
2025-04-01,Gujarat,Arvalli,383315,109.0,0.0,494.0,603.0,0.22064777327935223,3.126153258092232
2025-04-01,Gujarat,Arvalli,383350,97.0,0.0,550.0,647.0,0.17636363636363636,3.1119658946881543
2025-04-01,Gujarat,Banaskantha,385001,343.0,0.0,1295.0,1638.0,0.2648648648648649,9.061576742087768
2025-04-01,Gujarat,Banaskantha,385110,339.0,0.0,428.0,767.0,0.7920560747663551,6.409312558800272
2025-04-01,Gujarat,Banaskantha,385120,399.0,0.0,650.0,1049.0,0.6138461538461538,7.980884604876784
2025-04-01,Gujarat,Banaskantha,385135,88.0,0.0,269.0,357.0,0.3271375464684015,2.1357772068260763
2025-04-01,Gujarat,Banaskantha,385310,513.0,0.0,959.0,1472.0,0.5349322210636079,10.629676962865322
2025-04-01,Gujarat,Banaskantha,385320,244.0,0.0,547.0,791.0,0.4460694698354662,5.327462015601916
2025-04-01,Gujarat,Banaskantha,385530,79.0,0.0,348.0,427.0,0.22701149425287356,2.235741272868788
2025-04-01,Gujarat,Banaskantha,385535,740.0,0.0,1815.0,2555.0,0.40771349862258954,16.623585813126645
2025-04-01,Gujarat,Banaskantha,385545,219.0,0.0,518.0,737.0,0.42277992277992277,4.8624617182726855
2025-04-01,Gujarat,Banaskantha,385550,200.0,0.0,614.0,814.0,0.3257328990228013,4.861920023055031
2025-04-01,Gujarat,Banaskantha,385555,81.0,0.0,336.0,417.0,0.24107142857142858,2.230134331555358
2025-04-01,Gujarat,Banaskantha,385565,299.0,0.0,796.0,1095.0,0.3756281407035176,6.904083475346129
2025-04-01,Gujarat,Banaskantha,385566,192.0,0.0,588.0,780.0,0.32653061224489793,4.663138611117211
2025-04-01,Gujarat,Banaskantha,385575,200.0,0.0,494.0,694.0,0.4048582995951417,4.503202438420101
2025-04-01,Gujarat,Bharuch,393001,211.0,0.0,1100.0,1311.0,0.1918181818181818,6.481182735151844
2025-04-01,Gujarat,Bhavnagar,364001,438.0,0.0,1393.0,1831.0,0.31442928930366115,10.79210825083429
2025-04-01,Gujarat,Bhavnagar,364002,190.0,0.0,723.0,913.0,0.2627939142461964,5.036431076681444
2025-04-01,Gujarat,Botad,364710,332.0,0.0,580.0,912.0,0.5724137931034483,6.757761305979296
2025-04-01,Gujarat,Chhotaudepur,391150,129.0,0.0,583.0,712.0,0.22126929674099485,3.694850304863769
2025-04-01,Gujarat,Chhotaudepur,391160,101.0,0.0,718.0,819.0,0.14066852367688024,3.6747001474771825
2025-04-01,Gujarat,Chhotaudepur,391165,151.0,0.0,950.0,1101.0,0.15894736842105264,5.124841239856291
2025-04-01,Gujarat,Dahod,389140,131.0,0.0,826.0,957.0,0.1585956416464891,4.451518230899564
2025-04-01,Gujarat,Dahod,389151,544.0,0.0,2864.0,3408.0,0.18994413407821228,16.793423284770817
2025-04-01,Gujarat,Dahod,389152,199.0,0.0,1010.0,1209.0,0.19702970297029704,6.030555643775269
2025-04-01,Gujarat,Dahod,389155,164.0,0.0,945.0,1109.0,0.17354497354497356,5.306615985305245
2025-04-01,Gujarat,Dahod,389170,309.0,0.0,1855.0,2164.0,0.16657681940700808,10.221090245499703
2025-04-01,Gujarat,Dahod,389175,66.0,0.0,674.0,740.0,0.09792284866468842,3.0135360663182715
2025-04-01,Gujarat,Dahod,389180,397.0,0.0,1731.0,2128.0,0.2293471981513576,11.182067362646384
2025-04-01,Gujarat,Dahod,389380,159.0,0.0,793.0,952.0,0.2005044136191677,4.776578335225842
2025-04-01,Gujarat,Dahod,389382,102.0,0.0,1073.0,1175.0,0.09506057781919851,4.7510387439305495
2025-04-01,Gujarat,Devbhumi Dwarka,361305,201.0,0.0,736.0,937.0,0.27309782608695654,5.241748642675574
2025-04-01,Gujarat,Devbhumi Dwarka,361310,83.0,0.0,399.0,482.0,0.20802005012531327,2.4487258806387593
2025-04-01,Gujarat,Gandhinagar,382016,75.0,0.0,272.0,347.0,0.2757352941176471,1.9480238349665395
2025-04-01,Gujarat,Gandhinagar,382305,139.0,0.0,646.0,785.0,0.21517027863777088,4.0345011225474225
2025-04-01,Gujarat,Gandhinagar,382355,87.0,0.0,714.0,801.0,0.12184873949579832,3.450889174605577
2025-04-01,Gujarat,Gandhinagar,382421,129.0,0.0,538.0,667.0,0.23977695167286245,3.5603312106256704
2025-04-01,Gujarat,Gandhinagar,382721,272.0,2574.0,1501.0,4347.0,0.06674846625766871,14.680178833883396
2025-04-01,Gujarat,Gandhinagar,382721,272.0,2574.0,1501.0,4347.0,0.06674846625766871,14.680178833883396
2025-04-01,Gujarat,Gir Somnath,362150,190.0,0.0,478.0,668.0,0.39748953974895396,4.304049341385128
2025-04-01,Gujarat,Gir Somnath,362265,164.0,0.0,463.0,627.0,0.3542116630669546,3.8657670203549417
2025-04-01,Gujarat,Gir Somnath,362268,273.0,0.0,674.0,947.0,0.4050445103857567,6.145944641349797
2025-04-01,Gujarat,Gir Somnath,362275,149.0,0.0,285.0,434.0,0.5228070175438596,3.1066831411876565
2025-04-01,Gujarat,Gir Somnath,362510,199.0,0.0,276.0,475.0,0.7210144927536232,3.8363997510916135
2025-04-01,Gujarat,Gir Somnath,362550,109.0,0.0,150.0,259.0,0.7266666666666667,2.097829515472099
2025-04-01,Gujarat,Gir Somnath,362560,295.0,0.0,427.0,722.0,0.6908665105386417,5.740497268293593
2025-04-01,Gujarat,Gir Somnath,362720,244.0,0.0,615.0,859.0,0.3967479674796748,5.530735313561709
2025-04-01,Gujarat,Gir Somnath,362725,83.0,0.0,159.0,242.0,0.5220125786163522,1.7312907113688991
2025-04-01,Gujarat,Jamnagar,361005,151.0,0.0,616.0,767.0,0.24512987012987014,4.126410629289069
2025-04-01,Gujarat,Jamnagar,361006,165.0,0.0,740.0,905.0,0.22297297297297297,4.708939186795604
2025-04-01,Gujarat,Junagadh,362001,289.0,0.0,1415.0,1704.0,0.20424028268551236,8.603144263670996
2025-04-01,Gujarat,Kachchh,370001,535.0,2047.0,2353.0,4935.0,0.1215909090909091,19.96265206860455
2025-04-01,Gujarat,Kachchh,370001,535.0,2047.0,2353.0,4935.0,0.1215909090909091,19.96265206860455
2025-04-01,Gujarat,Kachchh,370140,97.0,0.0,594.0,691.0,0.1632996632996633,3.243495675720962
2025-04-01,Gujarat,Kachchh,370165,212.0,0.0,898.0,1110.0,0.23608017817371937,5.892473876258078
2025-04-01,Gujarat,Kheda,387001,156.0,0.0,914.0,1070.0,0.17067833698030635,5.092888007340969
2025-04-01,Gujarat,Kheda,387130,149.0,0.0,1062.0,1211.0,0.14030131826741996,5.429379501698828
2025-04-01,Gujarat,Kheda,387620,201.0,0.0,833.0,1034.0,0.24129651860744297,5.53171202358881
2025-04-01,Gujarat,Kheda,387630,101.0,0.0,955.0,1056.0,0.10575916230366492,4.383167377131169
2025-04-01,Gujarat,Mahesana,382870,90.0,0.0,369.0,459.0,0.24390243902439024,2.4649733445052475
2025-04-01,Gujarat,Mahesana,384001,160.0,973.0,941.0,2074.0,0.08359456635318704,7.531378537447324
2025-04-01,Gujarat,Mahesana,384001,160.0,973.0,941.0,2074.0,0.08359456635318704,7.531378537447324
2025-04-01,Gujarat,Mahesana,384315,184.0,0.0,781.0,965.0,0.235595390524968,5.119016791138138
2025-04-01,Gujarat,Mahesana,384325,119.0,0.0,549.0,668.0,0.2167577413479053,3.4418895701335566
2025-04-01,Gujarat,Mahisagar,389230,138.0,0.0,669.0,807.0,0.2062780269058296,4.088122917694086
2025-04-01,Gujarat,Morbi,363330,115.0,0.0,558.0,673.0,0.2060931899641577,3.40826375468105
2025-04-01,Gujarat,Morbi,363621,380.0,0.0,1089.0,1469.0,0.34894398530762166,9.00567733907397
2025-04-01,Gujarat,Morbi,363641,402.0,1263.0,1085.0,2750.0,0.17120954003407154,12.308571452899013
2025-04-01,Gujarat,Morbi,363641,402.0,1263.0,1085.0,2750.0,0.17120954003407154,12.308571452899013
2025-04-01,Gujarat,Morbi,363642,163.0,0.0,456.0,619.0,0.3574561403508772,3.8297094193428736
2025-04-01,Gujarat,Morbi,363650,111.0,0.0,402.0,513.0,0.27611940298507465,2.8814012603555152
2025-04-01,Gujarat,Navsari,396445,176.0,0.0,958.0,1134.0,0.1837160751565762,5.527065959874408
2025-04-01,Gujarat,Panchmahals,389001,295.0,0.0,1755.0,2050.0,0.16809116809116809,9.710305204920152
2025-04-01,Gujarat,Panchmahals,389115,142.0,0.0,586.0,728.0,0.24232081911262798,3.9005395559550515
2025-04-01,Gujarat,Panchmahals,389210,157.0,0.0,1495.0,1652.0,0.10501672240802676,6.844811388190121
2025-04-01,Gujarat,Panchmahals,389341,95.0,0.0,321.0,416.0,0.29595015576323985,2.3971483535264326
2025-04-01,Gujarat,Panchmahals,389350,93.0,0.0,624.0,717.0,0.14903846153846154,3.272645437579569
2025-04-01,Gujarat,Panchmahals,389365,120.0,0.0,346.0,466.0,0.3468208092485549,2.8501913980344984
2025-04-01,Gujarat,Patan,384151,180.0,0.0,855.0,1035.0,0.21052631578947367,5.279696334029552
2025-04-01,Gujarat,Patan,384240,94.0,0.0,436.0,530.0,0.21559633027522937,2.7257869635598766
2025-04-01,Gujarat,Patan,384245,131.0,0.0,603.0,734.0,0.21724709784411278,3.784901386119653
2025-04-01,Gujarat,Patan,384265,293.0,0.0,1367.0,1660.0,0.2143379663496708,8.520186864117148
2025-04-01,Gujarat,Patan,384285,141.0,0.0,664.0,805.0,0.21234939759036145,4.118573577392725
2025-04-01,Gujarat,Patan,385340,218.0,0.0,1181.0,1399.0,0.18458933107535985,6.829243964805642
2025-04-01,Gujarat,Patan,385360,141.0,0.0,648.0,789.0,0.2175925925925926,4.0707445661080675
2025-04-01,Gujarat,Porbandar,360575,257.0,0.0,1284.0,1541.0,0.20015576323987538,7.7273071593768545
2025-04-01,Gujarat,Porbandar,360579,92.0,0.0,274.0,366.0,0.3357664233576642,2.211253407152657
2025-04-01,Gujarat,Rajkot,360001,241.0,1452.0,1001.0,2694.0,0.09824704443538525,10.067379671420609
2025-04-01,Gujarat,Rajkot,360002,387.0,2408.0,1794.0,4589.0,0.09209900047596382,16.904349196646663
2025-04-01,Gujarat,Rajkot,360002,387.0,2408.0,1794.0,4589.0,0.09209900047596382,16.904349196646663
2025-04-01,Gujarat,Rajkot,360003,434.0,0.0,1675.0,2109.0,0.2591044776119403,11.574564940426248
2025-04-01,Gujarat,Rajkot,360004,359.0,2373.0,1416.0,4148.0,0.0947479546054368,15.268046493029805
2025-04-01,Gujarat,Rajkot,360022,95.0,0.0,249.0,344.0,0.3815261044176707,2.181917802745475
2025-04-01,Gujarat,Rajkot,360055,157.0,0.0,668.0,825.0,0.23502994011976047,4.372649367414394
2025-04-01,Gujarat,Rajkot,360110,120.0,0.0,318.0,438.0,0.37735849056603776,2.766490628286348
2025-04-01,Gujarat,Rajkot,360370,174.0,0.0,1179.0,1353.0,0.1475826972010178,6.157439361093673
2025-04-01,Gujarat,Sabarkantha,383001,196.0,0.0,724.0,920.0,0.27071823204419887,5.130214841336925
2025-04-01,Gujarat,Sabarkantha,383205,93.0,0.0,567.0,660.0,0.164021164021164,3.1022545848779766
2025-04-01,Gujarat,Sabarkantha,383255,121.0,0.0,613.0,734.0,0.19738988580750408,3.6634704324222493
2025-04-01,Gujarat,Sabarkantha,383270,171.0,0.0,833.0,1004.0,0.20528211284513806,5.0777397663378645
2025-04-01,Gujarat,Sabarkantha,383422,115.0,0.0,1040.0,1155.0,0.11057692307692307,4.849112719631353
2025-04-01,Gujarat,Surat,394107,270.0,2445.0,1325.0,4040.0,0.07161803713527852,13.819226364683319
2025-04-01,Gujarat,Surat,394107,270.0,2445.0,1325.0,4040.0,0.07161803713527852,13.819226364683319
2025-04-01,Gujarat,Surat,394210,678.0,0.0,4216.0,4894.0,0.1608159392789374,22.862717487378585
2025-04-01,Gujarat,Surat,394230,116.0,0.0,792.0,908.0,0.14646464646464646,4.122895453294196
2025-04-01,Gujarat,Surat,394520,75.0,0.0,222.0,297.0,0.33783783783783783,1.798558174701985
2025-04-01,Gujarat,Surat,395001,98.0,0.0,584.0,682.0,0.1678082191780822,3.228734952243083
2025-04-01,Gujarat,Surat,395003,189.0,0.0,1553.0,1742.0,0.12169993560849968,7.502428628498012
2025-04-01,Gujarat,Surat,395004,669.0,5486.0,3409.0,9564.0,0.07521079258010117,33.26657597727321
2025-04-01,Gujarat,Surat,395004,669.0,5486.0,3409.0,9564.0,0.07521079258010117,33.26657597727321
2025-04-01,Gujarat,Surat,395005,161.0,0.0,963.0,1124.0,0.1671858774662513,5.315026397275389
2025-04-01,Gujarat,Surat,395006,636.0,5155.0,2866.0,8657.0,0.07929185887046503,30.36251963513329
2025-04-01,Gujarat,Surat,395007,190.0,0.0,1182.0,1372.0,0.16074450084602368,6.4085258379100525
2025-04-01,Gujarat,Surat,395009,263.0,0.0,1530.0,1793.0,0.1718954248366013,8.553472659328651
2025-04-01,Gujarat,Surat,395010,843.0,0.0,4061.0,4904.0,0.2075843388327998,24.89622135543867
2025-04-01,Gujarat,Surendra Nagar,363310,239.0,0.0,1501.0,1740.0,0.15922718187874751,8.103604770574451
2025-04-01,Gujarat,Surendra Nagar,363427,81.0,0.0,198.0,279.0,0.4090909090909091,1.8176091092251885
2025-04-01,Gujarat,Surendra Nagar,363440,117.0,0.0,714.0,831.0,0.1638655462184874,3.9048614318565225
2025-04-01,Gujarat,Surendra Nagar,363520,249.0,0.0,1332.0,1581.0,0.18693693693693694,7.749734924630575
2025-04-01,Gujarat,Tapi,394370,93.0,0.0,629.0,722.0,0.1478537360890302,3.287592003606024
2025-04-01,Gujarat,The Dangs,394716,120.0,0.0,1116.0,1236.0,0.10752688172043011,5.151962566108633
2025-04-01,Gujarat,Vadodara,390001,131.0,0.0,680.0,811.0,0.19264705882352942,4.015078502927067
2025-04-01,Gujarat,Vadodara,390009,93.0,0.0,412.0,505.0,0.22572815533980584,2.6389110380578584
2025-04-01,Gujarat,Vadodara,390011,87.0,0.0,570.0,657.0,0.15263157894736842,3.020428073043661
2025-04-01,Gujarat,Vadodara,390019,297.0,0.0,1626.0,1923.0,0.18265682656826568,9.354948618587667
2025-04-01,Gujarat,Vadodara,390022,132.0,0.0,518.0,650.0,0.2548262548262548,3.5459421722449433
2025-04-01,Gujarat,Vadodara,391440,220.0,0.0,629.0,849.0,0.3497615262321145,5.209407892635029
2025-04-01,Gujarat,Vadodara,391770,97.0,0.0,292.0,389.0,0.3321917808219178,2.3407230877230547
2025-04-01,Gujarat,Valsad,396001,166.0,0.0,784.0,950.0,0.21173469387755103,4.855601376403444
2025-04-01,Gujarat,Valsad,396065,509.0,0.0,1711.0,2220.0,0.29748684979544127,12.817110858944092
2025-04-01,Gujarat,Valsad,396191,229.0,0.0,1363.0,1592.0,0.16801173881144535,7.539755462493967
2025-04-01,Haryana,Faridabad,121002,329.0,0.0,1829.0,2158.0,0.17987971569163477,10.446016273662764
